"agent_id","punch_in","punch_out","date_utc"
1461,2023-07-17 22:52:00,2023-07-17 22:55:00,2023-07-17
1824,2023-07-17 22:52:00,2023-07-17 22:55:00,2023-07-17
1839,2023-07-17 22:52:00,2023-07-17 22:55:00,2023-07-17
2130,2023-07-17 22:52:00,2023-07-17 23:16:00,2023-07-17
2251,2023-07-17 22:52:00,2023-07-17 22:57:00,2023-07-17
2979,2023-07-17 22:52:00,2023-07-17 23:03:00,2023-07-17
249,2023-07-17 22:53:00,2023-07-17 23:00:00,2023-07-17
290,2023-07-17 22:53:00,2023-07-17 23:03:00,2023-07-17
2047,2023-07-17 22:53:00,2023-07-17 22:56:00,2023-07-17
2105,2023-07-17 22:53:00,2023-07-17 23:05:00,2023-07-17
2699,2023-07-17 22:53:00,2023-07-17 23:32:00,2023-07-17
2844,2023-07-17 22:53:00,2023-07-18 00:00:00,2023-07-17
3036,2023-07-17 22:53:00,2023-07-17 23:22:00,2023-07-17
1698,2023-07-17 22:54:00,2023-07-17 23:41:00,2023-07-17
2706,2023-07-17 22:54:00,2023-07-17 23:08:00,2023-07-17
484,2023-07-17 22:55:00,2023-07-17 22:59:00,2023-07-17
1259,2023-07-17 22:55:00,2023-07-18 00:00:00,2023-07-17
1508,2023-07-17 22:55:00,2023-07-17 23:15:00,2023-07-17
2297,2023-07-17 22:55:00,2023-07-18 00:00:00,2023-07-17
2539,2023-07-17 22:55:00,2023-07-17 23:27:00,2023-07-17
2581,2023-07-17 22:55:00,2023-07-17 23:55:00,2023-07-17
587,2023-07-17 22:56:00,2023-07-17 23:28:00,2023-07-17
1837,2023-07-17 22:56:00,2023-07-17 22:59:00,2023-07-17
2323,2023-07-17 22:56:00,2023-07-17 23:20:00,2023-07-17
2333,2023-07-17 22:56:00,2023-07-17 22:59:00,2023-07-17
2625,2023-07-17 22:56:00,2023-07-17 23:16:00,2023-07-17
444,2023-07-17 22:57:00,2023-07-17 23:17:00,2023-07-17
510,2023-07-17 22:57:00,2023-07-17 23:10:00,2023-07-17
1823,2023-07-17 22:57:00,2023-07-17 23:02:00,2023-07-17
2107,2023-07-17 22:57:00,2023-07-17 23:05:00,2023-07-17
2424,2023-07-17 22:57:00,2023-07-17 23:01:00,2023-07-17
2793,2023-07-17 22:57:00,2023-07-17 23:05:00,2023-07-17
2799,2023-07-17 22:57:00,2023-07-18 00:00:00,2023-07-17
3060,2023-07-17 22:57:00,2023-07-17 23:00:00,2023-07-17
592,2023-07-17 22:58:00,2023-07-17 23:07:00,2023-07-17
1827,2023-07-17 22:58:00,2023-07-17 23:01:00,2023-07-17
1871,2023-07-17 22:58:00,2023-07-17 23:01:00,2023-07-17
2117,2023-07-17 22:58:00,2023-07-17 23:28:00,2023-07-17
2327,2023-07-17 22:58:00,2023-07-17 23:52:00,2023-07-17
2348,2023-07-17 22:58:00,2023-07-17 23:31:00,2023-07-17
2566,2023-07-17 22:58:00,2023-07-17 23:41:00,2023-07-17
2910,2023-07-17 22:58:00,2023-07-18 00:00:00,2023-07-17
1461,2023-07-17 22:59:00,2023-07-17 23:02:00,2023-07-17
2017,2023-07-17 22:59:00,2023-07-17 23:29:00,2023-07-17
2047,2023-07-17 22:59:00,2023-07-17 23:04:00,2023-07-17
2256,2023-07-17 22:59:00,2023-07-17 23:02:00,2023-07-17
2775,2023-07-17 22:59:00,2023-07-17 23:02:00,2023-07-17
2991,2023-07-17 22:59:00,2023-07-17 23:33:00,2023-07-17
255,2023-07-17 23:00:00,2023-07-17 23:23:00,2023-07-17
1870,2023-07-17 23:00:00,2023-07-17 23:46:00,2023-07-17
2328,2023-07-17 23:00:00,2023-07-18 00:00:00,2023-07-17
2331,2023-07-17 23:00:00,2023-07-17 23:03:00,2023-07-17
2337,2023-07-17 23:00:00,2023-07-17 23:12:00,2023-07-17
2411,2023-07-17 23:00:00,2023-07-17 23:22:00,2023-07-17
2622,2023-07-17 23:00:00,2023-07-17 23:49:00,2023-07-17
188,2023-07-17 23:01:00,2023-07-18 00:00:00,2023-07-17
2251,2023-07-17 23:01:00,2023-07-18 00:00:00,2023-07-17
2252,2023-07-17 23:01:00,2023-07-17 23:48:00,2023-07-17
2254,2023-07-17 23:01:00,2023-07-18 00:00:00,2023-07-17
2707,2023-07-17 23:01:00,2023-07-17 23:49:00,2023-07-17
2776,2023-07-17 23:01:00,2023-07-17 23:10:00,2023-07-17
2837,2023-07-17 23:01:00,2023-07-17 23:29:00,2023-07-17
2852,2023-07-17 23:01:00,2023-07-17 23:39:00,2023-07-17
1005,2023-07-17 23:02:00,2023-07-17 23:21:00,2023-07-17
1411,2023-07-17 23:02:00,2023-07-17 23:10:00,2023-07-17
1687,2023-07-17 23:02:00,2023-07-17 23:05:00,2023-07-17
1926,2023-07-17 23:02:00,2023-07-17 23:24:00,2023-07-17
2205,2023-07-17 23:02:00,2023-07-17 23:58:00,2023-07-17
2624,2023-07-17 23:02:00,2023-07-18 00:00:00,2023-07-17
320,2023-07-17 23:03:00,2023-07-17 23:10:00,2023-07-17
961,2023-07-17 23:03:00,2023-07-17 23:06:00,2023-07-17
997,2023-07-17 23:03:00,2023-07-17 23:06:00,2023-07-17
1717,2023-07-17 23:03:00,2023-07-17 23:10:00,2023-07-17
2087,2023-07-17 23:03:00,2023-07-17 23:59:00,2023-07-17
2154,2023-07-17 23:03:00,2023-07-17 23:12:00,2023-07-17
2333,2023-07-17 23:03:00,2023-07-18 00:00:00,2023-07-17
2360,2023-07-17 23:03:00,2023-07-17 23:14:00,2023-07-17
3004,2023-07-17 23:03:00,2023-07-17 23:07:00,2023-07-17
563,2023-07-17 23:04:00,2023-07-17 23:07:00,2023-07-17
1824,2023-07-17 23:04:00,2023-07-17 23:07:00,2023-07-17
2133,2023-07-17 23:04:00,2023-07-17 23:25:00,2023-07-17
2214,2023-07-17 23:04:00,2023-07-17 23:09:00,2023-07-17
2424,2023-07-17 23:04:00,2023-07-18 00:00:00,2023-07-17
2781,2023-07-17 23:04:00,2023-07-17 23:39:00,2023-07-17
3075,2023-07-17 23:04:00,2023-07-17 23:57:00,2023-07-17
3084,2023-07-17 23:04:00,2023-07-17 23:10:00,2023-07-17
1839,2023-07-17 23:05:00,2023-07-17 23:13:00,2023-07-17
2210,2023-07-17 23:05:00,2023-07-17 23:33:00,2023-07-17
2404,2023-07-17 23:05:00,2023-07-18 00:00:00,2023-07-17
2775,2023-07-17 23:05:00,2023-07-17 23:38:00,2023-07-17
2815,2023-07-17 23:05:00,2023-07-17 23:16:00,2023-07-17
2996,2023-07-17 23:05:00,2023-07-17 23:10:00,2023-07-17
3046,2023-07-17 23:05:00,2023-07-17 23:08:00,2023-07-17
3060,2023-07-17 23:05:00,2023-07-17 23:15:00,2023-07-17
2170,2023-07-17 23:06:00,2023-07-18 00:00:00,2023-07-17
2256,2023-07-17 23:06:00,2023-07-17 23:10:00,2023-07-17
2310,2023-07-17 23:06:00,2023-07-17 23:09:00,2023-07-17
3007,2023-07-17 23:06:00,2023-07-18 00:00:00,2023-07-17
129,2023-07-17 23:07:00,2023-07-18 00:00:00,2023-07-17
273,2023-07-17 23:07:00,2023-07-17 23:47:00,2023-07-17
383,2023-07-17 23:07:00,2023-07-18 00:00:00,2023-07-17
418,2023-07-17 23:07:00,2023-07-17 23:11:00,2023-07-17
1783,2023-07-17 23:07:00,2023-07-18 00:00:00,2023-07-17
1823,2023-07-17 23:07:00,2023-07-17 23:21:00,2023-07-17
2215,2023-07-17 23:07:00,2023-07-17 23:16:00,2023-07-17
2795,2023-07-17 23:07:00,2023-07-17 23:22:00,2023-07-17
3008,2023-07-17 23:07:00,2023-07-18 00:00:00,2023-07-17
1451,2023-07-17 23:08:00,2023-07-18 00:00:00,2023-07-17
2043,2023-07-17 23:08:00,2023-07-17 23:18:00,2023-07-17
2642,2023-07-17 23:08:00,2023-07-18 00:00:00,2023-07-17
1837,2023-07-17 23:09:00,2023-07-17 23:12:00,2023-07-17
2249,2023-07-17 23:09:00,2023-07-17 23:23:00,2023-07-17
592,2023-07-17 23:10:00,2023-07-17 23:19:00,2023-07-17
1274,2023-07-17 23:10:00,2023-07-17 23:59:00,2023-07-17
1693,2023-07-17 23:10:00,2023-07-17 23:24:00,2023-07-17
2359,2023-07-17 23:10:00,2023-07-17 23:50:00,2023-07-17
1687,2023-07-17 23:11:00,2023-07-17 23:16:00,2023-07-17
2105,2023-07-17 23:11:00,2023-07-17 23:17:00,2023-07-17
2409,2023-07-17 23:11:00,2023-07-17 23:16:00,2023-07-17
2563,2023-07-17 23:11:00,2023-07-17 23:28:00,2023-07-17
2993,2023-07-17 23:11:00,2023-07-17 23:46:00,2023-07-17
997,2023-07-17 23:12:00,2023-07-17 23:16:00,2023-07-17
1461,2023-07-17 23:12:00,2023-07-17 23:22:00,2023-07-17
2802,2023-07-17 23:12:00,2023-07-17 23:52:00,2023-07-17
484,2023-07-17 23:13:00,2023-07-17 23:16:00,2023-07-17
1717,2023-07-17 23:13:00,2023-07-17 23:49:00,2023-07-17
1763,2023-07-17 23:13:00,2023-07-17 23:34:00,2023-07-17
2047,2023-07-17 23:13:00,2023-07-17 23:17:00,2023-07-17
2107,2023-07-17 23:13:00,2023-07-17 23:16:00,2023-07-17
2784,2023-07-17 23:13:00,2023-07-17 23:29:00,2023-07-17
2954,2023-07-17 23:13:00,2023-07-17 23:26:00,2023-07-17
278,2023-07-17 23:14:00,2023-07-17 23:21:00,2023-07-17
418,2023-07-17 23:14:00,2023-07-17 23:24:00,2023-07-17
883,2023-07-17 23:14:00,2023-07-17 23:18:00,2023-07-17
1146,2023-07-17 23:14:00,2023-07-17 23:18:00,2023-07-17
1279,2023-07-17 23:14:00,2023-07-18 00:00:00,2023-07-17
1647,2023-07-17 23:14:00,2023-07-17 23:24:00,2023-07-17
2296,2023-07-17 23:14:00,2023-07-18 00:00:00,2023-07-17
3062,2023-07-17 23:14:00,2023-07-18 00:00:00,2023-07-17
412,2023-07-17 23:15:00,2023-07-17 23:57:00,2023-07-17
878,2023-07-17 23:15:00,2023-07-17 23:27:00,2023-07-17
961,2023-07-17 23:15:00,2023-07-17 23:52:00,2023-07-17
1663,2023-07-17 23:15:00,2023-07-18 00:00:00,2023-07-17
1767,2023-07-17 23:15:00,2023-07-17 23:21:00,2023-07-17
2153,2023-07-17 23:15:00,2023-07-17 23:19:00,2023-07-17
2322,2023-07-17 23:15:00,2023-07-18 00:00:00,2023-07-17
2664,2023-07-17 23:15:00,2023-07-17 23:23:00,2023-07-17
2797,2023-07-17 23:15:00,2023-07-17 23:18:00,2023-07-17
3084,2023-07-17 23:15:00,2023-07-17 23:18:00,2023-07-17
626,2023-07-17 23:16:00,2023-07-17 23:32:00,2023-07-17
1969,2023-07-17 23:16:00,2023-07-17 23:44:00,2023-07-17
2154,2023-07-17 23:16:00,2023-07-18 00:00:00,2023-07-17
2319,2023-07-17 23:16:00,2023-07-17 23:39:00,2023-07-17
2339,2023-07-17 23:16:00,2023-07-17 23:25:00,2023-07-17
2793,2023-07-17 23:16:00,2023-07-17 23:57:00,2023-07-17
2892,2023-07-17 23:16:00,2023-07-18 00:00:00,2023-07-17
2996,2023-07-17 23:16:00,2023-07-17 23:36:00,2023-07-17
3051,2023-07-17 23:16:00,2023-07-18 00:00:00,2023-07-17
510,2023-07-17 23:17:00,2023-07-17 23:21:00,2023-07-17
287,2023-07-17 23:18:00,2023-07-17 23:22:00,2023-07-17
290,2023-07-17 23:18:00,2023-07-17 23:38:00,2023-07-17
1508,2023-07-17 23:18:00,2023-07-17 23:22:00,2023-07-17
1824,2023-07-17 23:18:00,2023-07-17 23:32:00,2023-07-17
2015,2023-07-17 23:18:00,2023-07-17 23:24:00,2023-07-17
2325,2023-07-17 23:18:00,2023-07-17 23:56:00,2023-07-17
997,2023-07-17 23:19:00,2023-07-17 23:25:00,2023-07-17
1687,2023-07-17 23:19:00,2023-07-17 23:23:00,2023-07-17
2130,2023-07-17 23:19:00,2023-07-17 23:36:00,2023-07-17
2313,2023-07-17 23:19:00,2023-07-18 00:00:00,2023-07-17
2318,2023-07-17 23:19:00,2023-07-18 00:00:00,2023-07-17
1701,2023-07-17 23:20:00,2023-07-17 23:59:00,2023-07-17
2045,2023-07-17 23:20:00,2023-07-17 23:32:00,2023-07-17
2107,2023-07-17 23:20:00,2023-07-17 23:46:00,2023-07-17
2115,2023-07-17 23:20:00,2023-07-17 23:31:00,2023-07-17
3004,2023-07-17 23:20:00,2023-07-17 23:23:00,2023-07-17
1690,2023-07-17 23:21:00,2023-07-17 23:25:00,2023-07-17
2043,2023-07-17 23:21:00,2023-07-17 23:29:00,2023-07-17
2215,2023-07-17 23:21:00,2023-07-17 23:25:00,2023-07-17
2337,2023-07-17 23:21:00,2023-07-18 00:00:00,2023-07-17
1146,2023-07-17 23:22:00,2023-07-17 23:57:00,2023-07-17
1696,2023-07-17 23:22:00,2023-07-17 23:25:00,2023-07-17
1837,2023-07-17 23:22:00,2023-07-17 23:30:00,2023-07-17
2293,2023-07-17 23:22:00,2023-07-17 23:57:00,2023-07-17
3060,2023-07-17 23:22:00,2023-07-18 00:00:00,2023-07-17
444,2023-07-17 23:23:00,2023-07-17 23:31:00,2023-07-17
1827,2023-07-17 23:23:00,2023-07-17 23:26:00,2023-07-17
1871,2023-07-17 23:23:00,2023-07-17 23:26:00,2023-07-17
1902,2023-07-17 23:23:00,2023-07-17 23:38:00,2023-07-17
2105,2023-07-17 23:23:00,2023-07-17 23:34:00,2023-07-17
2153,2023-07-17 23:23:00,2023-07-17 23:29:00,2023-07-17
2323,2023-07-17 23:23:00,2023-07-17 23:34:00,2023-07-17
2358,2023-07-17 23:23:00,2023-07-17 23:50:00,2023-07-17
2625,2023-07-17 23:23:00,2023-07-17 23:33:00,2023-07-17
3039,2023-07-17 23:23:00,2023-07-17 23:26:00,2023-07-17
213,2023-07-17 23:24:00,2023-07-17 23:27:00,2023-07-17
320,2023-07-17 23:24:00,2023-07-17 23:28:00,2023-07-17
1816,2023-07-17 23:24:00,2023-07-18 00:00:00,2023-07-17
2779,2023-07-17 23:24:00,2023-07-17 23:30:00,2023-07-17
2815,2023-07-17 23:24:00,2023-07-17 23:28:00,2023-07-17
2979,2023-07-17 23:24:00,2023-07-18 00:00:00,2023-07-17
1508,2023-07-17 23:25:00,2023-07-17 23:37:00,2023-07-17
2360,2023-07-17 23:25:00,2023-07-18 00:00:00,2023-07-17
2462,2023-07-17 23:25:00,2023-07-17 23:55:00,2023-07-17
2465,2023-07-17 23:25:00,2023-07-18 00:00:00,2023-07-17
2567,2023-07-17 23:25:00,2023-07-18 00:00:00,2023-07-17
2795,2023-07-17 23:25:00,2023-07-17 23:37:00,2023-07-17
826,2023-07-17 23:26:00,2023-07-17 23:41:00,2023-07-17
1005,2023-07-17 23:26:00,2023-07-17 23:34:00,2023-07-17
3084,2023-07-17 23:26:00,2023-07-17 23:29:00,2023-07-17
510,2023-07-17 23:27:00,2023-07-17 23:31:00,2023-07-17
714,2023-07-17 23:27:00,2023-07-17 23:59:00,2023-07-17
1840,2023-07-17 23:27:00,2023-07-17 23:30:00,2023-07-17
2803,2023-07-17 23:27:00,2023-07-17 23:34:00,2023-07-17
2823,2023-07-17 23:27:00,2023-07-17 23:49:00,2023-07-17
592,2023-07-17 23:28:00,2023-07-18 00:00:00,2023-07-17
607,2023-07-17 23:28:00,2023-07-17 23:36:00,2023-07-17
883,2023-07-17 23:28:00,2023-07-17 23:31:00,2023-07-17
1687,2023-07-17 23:28:00,2023-07-17 23:33:00,2023-07-17
1719,2023-07-17 23:28:00,2023-07-17 23:40:00,2023-07-17
1926,2023-07-17 23:28:00,2023-07-17 23:39:00,2023-07-17
2995,2023-07-17 23:28:00,2023-07-17 23:31:00,2023-07-17
563,2023-07-17 23:29:00,2023-07-17 23:32:00,2023-07-17
880,2023-07-17 23:29:00,2023-07-17 23:53:00,2023-07-17
2007,2023-07-17 23:29:00,2023-07-18 00:00:00,2023-07-17
2215,2023-07-17 23:29:00,2023-07-17 23:34:00,2023-07-17
2655,2023-07-17 23:29:00,2023-07-18 00:00:00,2023-07-17
3039,2023-07-17 23:29:00,2023-07-17 23:32:00,2023-07-17
1647,2023-07-17 23:30:00,2023-07-17 23:34:00,2023-07-17
1767,2023-07-17 23:30:00,2023-07-17 23:38:00,2023-07-17
2362,2023-07-17 23:30:00,2023-07-18 00:00:00,2023-07-17
1461,2023-07-17 23:31:00,2023-07-17 23:34:00,2023-07-17
1978,2023-07-17 23:31:00,2023-07-17 23:34:00,2023-07-17
2339,2023-07-17 23:31:00,2023-07-17 23:36:00,2023-07-17
2563,2023-07-17 23:31:00,2023-07-17 23:40:00,2023-07-17
2644,2023-07-17 23:31:00,2023-07-18 00:00:00,2023-07-17
587,2023-07-17 23:32:00,2023-07-17 23:45:00,2023-07-17
2153,2023-07-17 23:32:00,2023-07-17 23:35:00,2023-07-17
2778,2023-07-17 23:32:00,2023-07-17 23:39:00,2023-07-17
2797,2023-07-17 23:32:00,2023-07-18 00:00:00,2023-07-17
3064,2023-07-17 23:32:00,2023-07-18 00:00:00,2023-07-17
278,2023-07-17 23:33:00,2023-07-17 23:38:00,2023-07-17
2117,2023-07-17 23:33:00,2023-07-17 23:36:00,2023-07-17
2686,2023-07-17 23:33:00,2023-07-17 23:36:00,2023-07-17
878,2023-07-17 23:34:00,2023-07-17 23:40:00,2023-07-17
1332,2023-07-17 23:34:00,2023-07-18 00:00:00,2023-07-17
1837,2023-07-17 23:34:00,2023-07-17 23:40:00,2023-07-17
2043,2023-07-17 23:34:00,2023-07-17 23:41:00,2023-07-17
2115,2023-07-17 23:34:00,2023-07-17 23:37:00,2023-07-17
2331,2023-07-17 23:34:00,2023-07-17 23:37:00,2023-07-17
2664,2023-07-17 23:34:00,2023-07-17 23:53:00,2023-07-17
2776,2023-07-17 23:34:00,2023-07-17 23:43:00,2023-07-17
213,2023-07-17 23:35:00,2023-07-17 23:38:00,2023-07-17
292,2023-07-17 23:35:00,2023-07-17 23:41:00,2023-07-17
340,2023-07-17 23:35:00,2023-07-18 00:00:00,2023-07-17
871,2023-07-17 23:35:00,2023-07-18 00:00:00,2023-07-17
1576,2023-07-17 23:35:00,2023-07-18 00:00:00,2023-07-17
1824,2023-07-17 23:35:00,2023-07-17 23:44:00,2023-07-17
2045,2023-07-17 23:35:00,2023-07-17 23:38:00,2023-07-17
2515,2023-07-17 23:35:00,2023-07-17 23:43:00,2023-07-17
3084,2023-07-17 23:35:00,2023-07-18 00:00:00,2023-07-17
418,2023-07-17 23:36:00,2023-07-17 23:39:00,2023-07-17
933,2023-07-17 23:36:00,2023-07-18 00:00:00,2023-07-17
1411,2023-07-17 23:36:00,2023-07-17 23:39:00,2023-07-17
1693,2023-07-17 23:36:00,2023-07-17 23:41:00,2023-07-17
2374,2023-07-17 23:36:00,2023-07-18 00:00:00,2023-07-17
2539,2023-07-17 23:36:00,2023-07-17 23:41:00,2023-07-17
3072,2023-07-17 23:36:00,2023-07-18 00:00:00,2023-07-17
626,2023-07-17 23:37:00,2023-07-18 00:00:00,2023-07-17
856,2023-07-17 23:37:00,2023-07-17 23:59:00,2023-07-17
1461,2023-07-17 23:37:00,2023-07-17 23:59:00,2023-07-17
1687,2023-07-17 23:37:00,2023-07-17 23:40:00,2023-07-17
2078,2023-07-17 23:37:00,2023-07-17 23:40:00,2023-07-17
2105,2023-07-17 23:37:00,2023-07-17 23:41:00,2023-07-17
2837,2023-07-17 23:37:00,2023-07-17 23:40:00,2023-07-17
2893,2023-07-17 23:37:00,2023-07-18 00:00:00,2023-07-17
3047,2023-07-17 23:37:00,2023-07-18 00:00:00,2023-07-17
510,2023-07-17 23:38:00,2023-07-17 23:41:00,2023-07-17
1863,2023-07-17 23:38:00,2023-07-18 00:00:00,2023-07-17
2017,2023-07-17 23:38:00,2023-07-17 23:42:00,2023-07-17
2133,2023-07-17 23:38:00,2023-07-18 00:00:00,2023-07-17
2323,2023-07-17 23:38:00,2023-07-18 00:00:00,2023-07-17
2609,2023-07-17 23:38:00,2023-07-18 00:00:00,2023-07-17
875,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
1134,2023-07-17 23:39:00,2023-07-17 23:43:00,2023-07-17
1659,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
1721,2023-07-17 23:39:00,2023-07-17 23:47:00,2023-07-17
1839,2023-07-17 23:39:00,2023-07-17 23:47:00,2023-07-17
2047,2023-07-17 23:39:00,2023-07-17 23:42:00,2023-07-17
2341,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
2348,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
2468,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
3081,2023-07-17 23:39:00,2023-07-18 00:00:00,2023-07-17
2339,2023-07-17 23:40:00,2023-07-18 00:00:00,2023-07-17
2954,2023-07-17 23:40:00,2023-07-17 23:59:00,2023-07-17
607,2023-07-17 23:41:00,2023-07-17 23:51:00,2023-07-17
997,2023-07-17 23:41:00,2023-07-17 23:44:00,2023-07-17
1978,2023-07-17 23:41:00,2023-07-18 00:00:00,2023-07-17
2045,2023-07-17 23:41:00,2023-07-17 23:44:00,2023-07-17
2175,2023-07-17 23:41:00,2023-07-18 00:00:00,2023-07-17
2620,2023-07-17 23:41:00,2023-07-18 00:00:00,2023-07-17
2689,2023-07-17 23:41:00,2023-07-18 00:00:00,2023-07-17
2757,2023-07-17 23:41:00,2023-07-18 00:00:00,2023-07-17
320,2023-07-17 23:42:00,2023-07-18 00:00:00,2023-07-17
484,2023-07-17 23:42:00,2023-07-18 00:00:00,2023-07-17
1882,2023-07-17 23:42:00,2023-07-17 23:45:00,2023-07-17
2015,2023-07-17 23:42:00,2023-07-17 23:49:00,2023-07-17
2044,2023-07-17 23:42:00,2023-07-17 23:47:00,2023-07-17
2115,2023-07-17 23:42:00,2023-07-17 23:46:00,2023-07-17
2156,2023-07-17 23:42:00,2023-07-17 23:45:00,2023-07-17
418,2023-07-17 23:43:00,2023-07-17 23:46:00,2023-07-17
1666,2023-07-17 23:43:00,2023-07-18 00:00:00,2023-07-17
1719,2023-07-17 23:43:00,2023-07-18 00:00:00,2023-07-17
1823,2023-07-17 23:43:00,2023-07-18 00:00:00,2023-07-17
1902,2023-07-17 23:43:00,2023-07-17 23:46:00,2023-07-17
2583,2023-07-17 23:43:00,2023-07-18 00:00:00,2023-07-17
3037,2023-07-17 23:43:00,2023-07-17 23:48:00,2023-07-17
292,2023-07-17 23:44:00,2023-07-18 00:00:00,2023-07-17
362,2023-07-17 23:44:00,2023-07-17 23:51:00,2023-07-17
878,2023-07-17 23:44:00,2023-07-17 23:47:00,2023-07-17
1687,2023-07-17 23:44:00,2023-07-17 23:53:00,2023-07-17
1767,2023-07-17 23:44:00,2023-07-17 23:55:00,2023-07-17
2256,2023-07-17 23:44:00,2023-07-17 23:47:00,2023-07-17
2795,2023-07-17 23:44:00,2023-07-17 23:53:00,2023-07-17
2960,2023-07-17 23:44:00,2023-07-17 23:49:00,2023-07-17
3036,2023-07-17 23:44:00,2023-07-17 23:47:00,2023-07-17
3074,2023-07-17 23:44:00,2023-07-17 23:49:00,2023-07-17
1411,2023-07-17 23:45:00,2023-07-17 23:48:00,2023-07-17
2105,2023-07-17 23:45:00,2023-07-17 23:55:00,2023-07-17
3004,2023-07-17 23:45:00,2023-07-17 23:48:00,2023-07-17
1312,2023-07-17 23:46:00,2023-07-18 00:00:00,2023-07-17
1693,2023-07-17 23:46:00,2023-07-17 23:59:00,2023-07-17
1840,2023-07-17 23:46:00,2023-07-17 23:49:00,2023-07-17
2778,2023-07-17 23:46:00,2023-07-17 23:57:00,2023-07-17
1508,2023-07-17 23:47:00,2023-07-18 00:00:00,2023-07-17
2078,2023-07-17 23:47:00,2023-07-17 23:53:00,2023-07-17
2117,2023-07-17 23:47:00,2023-07-17 23:52:00,2023-07-17
510,2023-07-17 23:48:00,2023-07-17 23:51:00,2023-07-17
587,2023-07-17 23:48:00,2023-07-17 23:51:00,2023-07-17
820,2023-07-17 23:48:00,2023-07-17 23:53:00,2023-07-17
1134,2023-07-17 23:48:00,2023-07-17 23:53:00,2023-07-17
1288,2023-07-17 23:48:00,2023-07-17 23:59:00,2023-07-17
1827,2023-07-17 23:48:00,2023-07-17 23:51:00,2023-07-17
1837,2023-07-17 23:48:00,2023-07-17 23:51:00,2023-07-17
1871,2023-07-17 23:48:00,2023-07-17 23:51:00,2023-07-17
3088,2023-07-17 23:48:00,2023-07-17 23:57:00,2023-07-17
213,2023-07-17 23:49:00,2023-07-17 23:52:00,2023-07-17
257,2023-07-17 23:49:00,2023-07-18 00:00:00,2023-07-17
2130,2023-07-17 23:49:00,2023-07-17 23:54:00,2023-07-17
444,2023-07-17 23:50:00,2023-07-18 00:00:00,2023-07-17
1839,2023-07-17 23:50:00,2023-07-17 23:55:00,2023-07-17
1970,2023-07-17 23:50:00,2023-07-18 00:00:00,2023-07-17
2586,2023-07-17 23:50:00,2023-07-18 00:00:00,2023-07-17
138,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
1260,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
1698,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
1715,2023-07-17 23:51:00,2023-07-17 23:54:00,2023-07-17
1721,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
1919,2023-07-17 23:51:00,2023-07-17 23:54:00,2023-07-17
2252,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
2526,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
2837,2023-07-17 23:51:00,2023-07-17 23:54:00,2023-07-17
3037,2023-07-17 23:51:00,2023-07-17 23:55:00,2023-07-17
3078,2023-07-17 23:51:00,2023-07-18 00:00:00,2023-07-17
278,2023-07-17 23:52:00,2023-07-17 23:55:00,2023-07-17
826,2023-07-17 23:52:00,2023-07-17 23:58:00,2023-07-17
1702,2023-07-17 23:52:00,2023-07-18 00:00:00,2023-07-17
1717,2023-07-17 23:52:00,2023-07-18 00:00:00,2023-07-17
1870,2023-07-17 23:52:00,2023-07-18 00:00:00,2023-07-17
1926,2023-07-17 23:52:00,2023-07-17 23:55:00,2023-07-17
290,2023-07-17 23:53:00,2023-07-17 23:56:00,2023-07-17
883,2023-07-17 23:53:00,2023-07-17 23:56:00,2023-07-17
1569,2023-07-17 23:53:00,2023-07-18 00:00:00,2023-07-17
2045,2023-07-17 23:53:00,2023-07-17 23:56:00,2023-07-17
2331,2023-07-17 23:53:00,2023-07-17 23:56:00,2023-07-17
2823,2023-07-17 23:53:00,2023-07-18 00:00:00,2023-07-17
3074,2023-07-17 23:53:00,2023-07-18 00:00:00,2023-07-17
563,2023-07-17 23:54:00,2023-07-17 23:57:00,2023-07-17
1472,2023-07-17 23:54:00,2023-07-17 23:57:00,2023-07-17
1840,2023-07-17 23:54:00,2023-07-18 00:00:00,2023-07-17
1969,2023-07-17 23:54:00,2023-07-17 23:59:00,2023-07-17
2463,2023-07-17 23:54:00,2023-07-17 23:58:00,2023-07-17
2517,2023-07-17 23:54:00,2023-07-18 00:00:00,2023-07-17
2622,2023-07-17 23:54:00,2023-07-18 00:00:00,2023-07-17
3046,2023-07-17 23:54:00,2023-07-17 23:59:00,2023-07-17
2047,2023-07-17 23:55:00,2023-07-17 23:58:00,2023-07-17
2256,2023-07-17 23:55:00,2023-07-18 00:00:00,2023-07-17
2327,2023-07-17 23:55:00,2023-07-17 23:58:00,2023-07-17
2409,2023-07-17 23:55:00,2023-07-18 00:00:00,2023-07-17
961,2023-07-17 23:56:00,2023-07-17 23:59:00,2023-07-17
997,2023-07-17 23:56:00,2023-07-17 23:59:00,2023-07-17
